0,1,2,3,4,5,6,7,8
0.20949544928250352,0.9381592188519369,0.5825049205518611,1.0270624141174083,0.8293097683836074,-0.26305270259799096,-1.238939593997441,-0.07326830956410954,1.0
-0.2256995171828107,2.2306595087025705,0.8895749976709832,0.14891916675527134,-0.8083369538004096,1.761278447164899,-0.7361235511827796,-0.07326830956410954,1.0
0.17322920207706002,2.149389841142434,0.8306627358320977,-0.597502593502545,-0.39461567661707864,0.9024712927200367,-0.7361235511827796,-0.07326830956410954,0.0
0.8078885281723122,0.47554726504808253,0.23346994458860154,1.9052056614795454,0.294919785355139,0.8411279245454036,-1.518281840005586,-0.07326830956410954,0.0
0.5540247977342129,1.8790119086827488,0.6745048910947784,-0.13647738863742295,0.0018672140169460397,1.2091881335932018,0.49298233125305885,-0.07326830956410954,1.0
-0.624628236442684,-1.4968050515075404,-2.06209072391427,-0.42187394403011763,-1.4978724157726273,0.04366413827517421,0.9957983740677198,-0.07326830956410954,0.0
-0.7334269780590145,-1.5264997377314362,-2.037476696707612,-0.8170384053430793,-0.5497611555608279,-0.07902259807409186,-0.5126497543762636,-0.07326830956410954,0.0
0.40895980891244144,0.40834350148873866,0.6393996391770862,0.039151260835004226,0.5534955835947206,-0.6311129116457891,-1.238939593997441,-0.07326830956410954,0.0
-0.09876765196376233,-0.43717361678114386,0.7576276714975895,-0.6194561746865983,-1.0324359789413802,1.8226218153395322,0.49298233125305885,-0.07326830956410954,0.0
0.10069670766617561,1.1288303619737956,-0.444828083844045,0.7636194399087675,-1.0841511385892966,2.804115706133661,2.001430459697042,0.6031551912331161,0.0
-0.9510244612916703,-1.3358285946095774,-0.799915689448286,-1.4097850973125217,-2.463222062533732,-1.4285766979160186,2.504246502511703,-0.07326830956410954,0.0
-0.18943326997736978,-0.4184190781134202,0.6712768219529214,-0.7292240806068655,-0.30842374387055144,0.5344110836722384,0.772324577261204,-0.07326830956410954,0.0
0.5177585505287694,0.4458525788241864,0.18666294203167924,2.475998772264935,0.8293097683836074,-0.7537996479950552,0.9957983740677198,-0.07326830956410954,1.0
0.7534891573641482,-0.04020254831432296,0.4001190140369558,1.7515305931911715,-0.42909244971569,0.16635087462444026,-1.518281840005586,-0.07326830956410954,0.0
-0.42516387681274864,0.6162063050560113,-0.9605121292556585,-0.4877346875822779,-0.9462440461948529,2.1293386562126972,-0.2333075083681185,-0.07326830956410954,0.0
0.1369629548716191,0.49273892549349596,0.2157155643083896,0.34650139741175223,0.15701269296069537,-0.324396070772624,0.772324577261204,-0.07326830956410954,0.0
0.19136232567978306,0.05357014502429618,0.4574172413049126,-0.597502593502545,-0.049847945630969795,-0.017679229899458825,0.2695085344465426,-0.07326830956410954,0.0
0.4996254269260489,0.5396252721628055,0.6999259355869,-0.20233813218958338,1.949804894088461,-1.2445465933921194,-0.7361235511827796,-0.07326830956410954,1.0
0.6628235393505407,0.32551095570629157,0.23871555694411903,3.0028847206822165,0.08805914676347325,0.6570978200215045,-0.009833711561602487,-0.07326830956410954,0.0
-0.497696371223633,-1.343642985721129,-2.043125817705861,-1.168295704287934,-1.377203709927489,1.2091881335932018,-0.5126497543762636,-0.07326830956410954,0.0
0.1369629548716191,-1.1404688168207875,0.5078558216464241,-0.8389919865271326,-0.5152843824622169,0.10500750644980723,-0.2333075083681185,-0.07326830956410954,0.0
0.10069670766617561,-0.9779294817005144,-1.8163539604904255,0.7636194399087675,-0.7393834076031878,-1.1218598570428533,3.0070625453263644,-0.07326830956410954,0.0
0.19136232567978306,-1.1732892594893043,-1.8849504297548811,-0.2681988757417436,-0.3256621304198571,-1.0605164888682204,0.49298233125305885,-0.07326830956410954,1.0
-6.753624014162549,-0.6231561252360719,-1.2675822063747804,-1.8927638833616969,-1.4289188695754054,2.804115706133661,-0.7361235511827796,-0.07326830956410954,1.0
0.6628235393505407,-0.402790295890317,0.5825049205518611,1.510041200166584,0.15701269296069537,0.3503809791483394,0.772324577261204,-0.07326830956410954,0.0
0.8078885281723122,0.47554726504808253,0.23346994458860154,1.9052056614795454,0.08805914676347325,1.638591710815633,2.001430459697042,-0.07326830956410954,0.0
-0.044368281155595796,-0.3340236541086629,-1.037582280017488,-0.5755490123184914,-0.7910985672511038,0.10500750644980723,-1.238939593997441,-0.07326830956410954,0.0
-0.4614301240181921,-0.8997855705849984,0.7221189109371651,-0.7950848241590257,-0.8945288865469367,0.7184411881961376,-1.238939593997441,-0.07326830956410954,0.0
0.10069670766617561,-0.25900549943776763,0.7927329234152811,-0.13647738863742295,0.5879723566933314,0.2276942427990733,-0.009833711561602487,-0.07326830956410954,1.0
